0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.180549104241819e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2796011455734912e-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4016324208647912e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96057169367479e-35,0.0,0.0,0.0,0.0,0.0,1.0546288975059039e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.198606304004487e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579336834138372e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8840423201581415e-21,0.0,,0.0,0.0,9.754195837088275e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4985300987172865e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.144419790169849e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291250784721772e-32,0.0,0.0,0.0,0.0,0.0,2.539679156424697e-26,9.442254927030166e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.196089251341006e-12,0.0,6.85015946033253e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5281055157433494e-27,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.298709373648895e-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1875857622666676e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.586441424754567e-13,0.0,0.0,0.0,1.422463109968184e-18,0.0,,0.0,0.0,2.0917064768840112e-23,0.0,0.0,0.0,0.0,2.8642421173392784e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817304379126283e-27,0.0,0.0,0.0,0.0,0.0,0.0,2.0609622620641323e-13,0.0,5.44615160258419e-25,0.0,0.0,5.123938439615733e-22,2.5578310541323293e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3680512937920515e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.280897629941337e-19,0.0,0.0,0.0,1.0006772077270763e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0466123274420263e-22,0.0,0.0,0.0,1.1586439247509443e-23,0.0,0.0,0.0,0.0,0.0,0.0,4.0391388797612254e-21,0.0,0.0,0.0,0.0,0.0,5.376242841570725e-26,0.0,0.0,4.332337956316818e-30,9.259118362075454e-16,0.0,0.0,0.0,0.0,1.335381662952745e-23,3.626879910045651e-22,0.0,0.0,0.0,9.111261765856586e-13,8.880511060791487e-22,0.0,0.0,0.0,0.0,0.0,2.6665181495325376e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404102225564706e-18,0.0,0.0,1.8747436242661465e-09,0.0,3.327021775777428e-21,0.0,0.0,6.051717599757324e-20,0.0,0.0,0.0,0.0,0.0,0.0,7.487522077951794e-25,0.0,0.0,0.0,0.0
0.0,3.4380078580298416e-18,7.154388222656565e-12,5.191124641917917e-24,0.0,3.773989761771884e-13,0.0,3.496911199751834e-23,1.096255791786928e-11,0.0,,0.0,1.496307533653794e-20,0.0,0.0,1.4018765072346138e-15,0.0,0.0,0.0,1.701333909289439e-21,0.0,5.647007175000084e-10,4.6684035558109586e-12,0.0,0.0,0.0,0.0,1.960659981897898e-10,0.0,1.5445523965000848e-10,1.1164397507573925e-24,5.516511508207123e-16,2.53709238055329e-19,,4.7173274441492136e-12,0.0,9.72379094015424e-21,0.0,0.0,0.0,0.0,1.365630276280569e-17,0.0,3.6623596039706177e-13,3.803089645509325e-08,0.0,5.615570565031073e-10,9.739449986989896e-10,1.741652040208116e-24,,2.2768760448213776e-19,0.0,0.0,1.6289802078483607e-19,0.0,0.0,2.809368962012209e-13,1.0673090899375778e-19,0.0,0.0,0.0,1.3421074339424879e-17,0.0,0.0,9.072396208891757e-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.403294337809429e-14,,0.0,1.1137779255243398e-18,3.36515466343662e-14,0.0,0.0,0.0,0.0,3.7113537144938695e-21,3.950982358568279e-24,0.0,0.0,1.7044675896369496e-17,7.210336399034371e-20,0.0,2.597202138820122e-18,6.931112009592018e-11,4.018479002893389e-12,3.1753868314320183e-22,0.0,0.0,2.3276855293082223e-19,1.0280569111142009e-15,4.325706009733918e-26,0.0,0.0,0.0,2.372787925492638e-10,0.0,1.0924337176744671e-17,3.5839321244906554e-08,2.792624873373621e-18,0.0,0.0,0.0,0.0,3.9217260370633387e-19,0.0,0.0,2.1789483666322804e-16,0.0,0.0,0.0,4.931596381536105e-21,0.0,6.072168941349891e-27,0.0,0.0,0.0,0.0,6.263495379764743e-15,1.023187166025642e-19,0.0,0.0,1.2763107840968082e-15,6.462866292791257e-21,0.0,0.0,1.4299402339358293e-16,1.1340450920136884e-19,0.0,0.0,2.017801178815378e-18,0.0,0.0,9.625196771750512e-19,0.0,0.0,3.350240654437231e-23,0.0,0.0,1.640255464500998e-27,3.452159138765938e-13,0.0,0.0,2.0990663267158886e-27,1.0384625129973538e-06,7.924749551264176e-21,1.996495373692987e-19,9.832186376500112e-27,0.0,4.347708521263314e-16,3.107275985256978e-10,2.0763952208841225e-19,0.0,2.8406373542593837e-07,9.338569096254671e-16,0.0,0.0,1.4088637469944822e-20,0.0,3.3129049597402444e-10,0.0,0.0,0.0,0.0,1.5630201036289705e-20,0.0,0.0,5.4846188145616135e-18,4.507451470295719e-10,0.0,0.0,0.0,4.835964565502071e-16,5.021190383910262e-20,1.2887113575211351e-26,4.217244271512811e-07,0.0,1.435763983169398e-18,1.8347738409729974e-18,0.0,2.7489407884247315e-17,0.0,0.0,0.0,8.02403777682033e-18,1.2232393699104764e-22,0.0,4.892246376450913e-22,0.0,0.0,0.0,7.885835152373148e-11
0.0,4.934194640039075e-21,0.0,5.61675232419451e-21,0.0,0.0,0.0,2.3160416619936998e-23,2.321085270944396e-14,6.232361900802304e-21,,8.385989610464884e-17,2.2525041420198783e-20,0.0,0.0,1.0068976104003476e-15,6.491032387293248e-13,0.0,0.0,1.7189970030990464e-18,0.0,1.2754711781057962e-20,2.528729803758013e-15,0.0,2.3309755407539077e-18,9.715333096458246e-16,0.0,2.0033409417532068e-19,0.0,1.868277122023589e-13,1.2337704056382523e-21,1.0482351502173339e-15,1.963149342962225e-16,,0.0,0.0,5.8559828732987375e-24,0.0,0.0,0.0,0.0,3.9670821557196515e-24,0.0,9.01593947553535e-19,5.031967629843021e-11,1.554347419787369e-22,0.0,1.1657951234354312e-12,1.9161351393203836e-21,,1.7788209342721982e-16,2.911638359618802e-15,0.0,2.1255118013996009e-19,0.0,0.0,1.8375660847971353e-15,0.0,0.0,0.0,1.67688847812394e-18,1.10034911608829e-14,2.4792380212203282e-20,3.6143559033155824e-13,2.684719481065479e-20,,0.0,0.0,0.0,0.0,0.0,1.301399366341409e-19,4.858295456719126e-21,0.0,0.0,4.653478512543668e-17,,9.506328014536986e-13,1.328238491601146e-18,2.338791715723221e-14,0.0,0.0,0.0,0.0,3.204221301664344e-18,4.424453105393716e-21,0.0,0.0,2.7222589458007114e-20,3.256959249681414e-17,1.8724905475965582e-23,2.032158476708194e-15,1.2466967244378765e-13,1.2607715195739882e-18,2.915535560285953e-19,0.0,0.0,1.8401321214844758e-16,0.0,3.273454458184378e-26,0.0,8.848056232566326e-17,0.0,8.231579573041299e-13,0.0,8.224503574187175e-18,9.838625163452514e-11,0.0,0.0,0.0,0.0,0.0,3.417662844244985e-16,0.0,3.1149961605802883e-16,2.67752740636125e-16,0.0,1.2295891616920243e-14,2.0835593839322515e-15,2.8340788268777107e-21,0.0,6.606120791181382e-24,0.0,0.0,0.0,2.1607011546215937e-16,4.944411382544131e-21,8.303759858440148e-17,0.0,9.110128856345454e-16,1.7713952040580148e-18,4.282537713069174e-24,0.0,0.0,1.2424497168273282e-19,1.5282003641356182e-19,0.0,0.0,1.6470137708128597e-15,0.0,0.0,0.0,0.0,0.0,3.989493611594177e-20,2.198809349508256e-14,0.0,2.0237658473393143e-24,2.2752548504374287e-13,0.0,0.0,2.5715706571967776e-24,7.632603419007305e-16,9.830349129455391e-21,1.4489490733745025e-19,1.1303850182543784e-23,0.0,0.0,0.0,1.4800751077882227e-19,0.0,4.205623498550242e-10,5.667138427874906e-16,7.5822499515953e-17,1.0449119922355535e-16,3.439532559821151e-23,0.0,0.0,4.600820836391076e-16,6.023566746999807e-19,0.0,3.3978678904715856e-16,0.0,0.0,1.0632311132555113e-15,0.0,4.985094941297543e-19,1.2381796428758227e-14,0.0,3.1952298212854184e-16,7.139476371676486e-16,7.123733842790699e-20,1.425630491558485e-23,6.17222622719402e-10,0.0,1.744189482015161e-18,0.0,2.1601992657415312e-20,2.0036170754898635e-17,0.0,0.0,0.0,1.4052043495810534e-23,7.872830525013533e-23,1.9911142215184706e-18,0.0,1.7119239845909903e-16,0.0,1.2669745454813637e-18,9.325735975488563e-14
0.0,2.995890118197361e-15,1.2525624050451115e-20,7.945162897111178e-18,2.2170669897205983e-20,1.545486903882804e-15,0.0,3.4394014564143416e-20,6.159112289533065e-12,3.940083332286755e-18,,8.326552172446421e-14,1.480227732415108e-17,0.0,0.0,9.949677232339977e-13,5.337578810029582e-10,1.7783333450469057e-18,1.2867485817206616e-18,2.173739442196316e-15,8.453985559893208e-13,5.821229436387944e-18,2.5280696562773286e-12,7.229422283755951e-16,9.584111483655511e-16,1.0324884910503744e-12,2.3294838257103907e-12,2.5310785161100787e-16,7.107700430367646e-16,3.2060076218618584e-16,1.794047373758921e-18,3.6558190560069284e-13,2.0155584944334612e-13,,1.64931791381013e-15,0.0,4.3776551985581386e-24,9.397269293789477e-16,0.0,1.3476650328827385e-13,3.446286178693719e-15,6.453407410043249e-21,0.0,1.051300910538961e-15,6.873895123706267e-11,2.399400711142683e-19,8.009647219645765e-11,1.655811889729655e-12,2.738299334932474e-18,,1.8934125686655275e-13,3.0537617202350853e-12,0.0,1.3673584612277706e-16,0.0,6.767970830582696e-19,8.363250588008625e-13,1.0283166269451565e-16,7.558001744837544e-13,2.766245447691038e-18,1.0670550984349928e-15,5.83281593579626e-12,1.6457765760216662e-17,1.1500415865190686e-10,3.1591081527442924e-17,,1.4938528604778833e-12,0.0,0.0,1.4162706446246735e-19,0.0,8.953769593947408e-17,6.32039598402431e-18,2.2654688112636072e-18,4.562895068931227e-12,2.972012277087419e-20,,8.606158264403534e-10,8.485542124284151e-16,1.974399488446222e-11,0.0,0.0,9.526997588249456e-17,1.8991535868405045e-20,3.855587846389087e-15,3.0686537136852034e-18,0.0,1.0717797506839234e-19,1.8824605674840013e-17,1.2373721534509724e-14,1.0384603331296571e-20,2.1362641972769845e-12,6.975177731816869e-20,7.469790147607511e-16,3.3438826447933964e-16,8.83993621430459e-17,0.0,1.7629599389763816e-13,7.918207556108013e-13,5.565277865158623e-23,5.558886062369818e-17,8.712903283604497e-14,0.0,4.612511946241987e-18,4.807740744211291e-20,9.024060964419786e-15,0.0,2.353565469749613e-15,4.019528893477543e-15,4.070559822823538e-12,1.2051919594167907e-18,0.0,1.7987449399406906e-13,0.0,1.7000625524668723e-13,1.5052887980693463e-13,2.280457912056253e-12,1.3047822593059066e-11,2.267346330727801e-12,4.1974771224707155e-18,5.164236400322634e-15,1.1044600381325607e-20,0.0,0.0,4.000486969365555e-15,2.2258191800447383e-13,6.959700526550598e-18,8.9636728694668e-14,0.0,4.958108616108064e-13,1.8366233380339008e-21,6.347927829663332e-21,1.0088758120827944e-15,0.0,6.55885076792205e-23,1.0160464433206717e-16,0.0,0.0,1.8339644030202983e-12,0.0,0.0,7.778903377101141e-16,0.0,1.108663919186549e-22,2.438015789367297e-17,1.8387742898841436e-11,5.737325991641507e-21,1.6577923213574517e-21,1.8245798650446915e-10,0.0,0.0,3.711346114757838e-21,8.484729338162912e-13,6.907904596198793e-18,1.902861810766191e-16,1.9038406268814184e-20,9.978900437764716e-23,3.2539175282078e-13,1.096889500541032e-15,1.780188217942429e-16,0.0,5.150815839905804e-13,5.969820058508497e-13,8.334303596043457e-14,1.0812263734544737e-13,1.3202811900735058e-17,4.785023168735327e-12,2.6908144550569096e-16,2.2623590698418942e-13,2.2878123220707703e-16,0.0,3.5854332755607196e-13,1.4626244882211833e-17,8.608006354204121e-14,1.1222909801327815e-12,4.272193017378159e-21,5.810306993885356e-16,1.2722123104701627e-11,3.643216330102466e-21,3.494103246890689e-13,3.5358824653350225e-13,4.957445365202883e-17,2.4079168717129343e-20,2.3486913326450804e-12,5.443858010423703e-13,1.0777273026310662e-15,1.5662508833725216e-15,2.9848861708279045e-17,2.4461816762488987e-14,0.0,1.2089395297643117e-17,0.0,2.372547976775413e-20,1.2259837883628482e-19,1.190437911419273e-15,4.707083307580413e-19,1.646587118923137e-13,0.0,1.5936426786111724e-15,2.7750826166903617e-16
6.369046261086736e-14,1.3170232130754564e-12,4.6683149737948315e-18,3.822271924768012e-15,3.969693005107958e-17,6.711156066883548e-13,0.0,1.3898185337867584e-17,3.1711838898480616e-11,3.1335407383983025e-21,,1.542971921767162e-13,2.3010640146542067e-14,7.541001101233772e-17,0.0,5.471352099063436e-10,8.251045284564877e-10,2.8033996195337235e-15,9.921996622667635e-16,1.4533721785108812e-12,7.173259112233854e-10,8.939844853709347e-15,7.597421704320385e-12,1.6698881148158619e-15,6.999708222692684e-13,5.328225984674276e-10,2.518390091684964e-10,9.03357897037155e-14,2.0140315271760465e-13,1.1458213450624421e-13,9.726836240471554e-16,8.016716751553908e-11,1.0772600535070474e-10,,5.586387658702214e-15,0.0,8.812998127842617e-21,6.132804211851084e-13,0.0,1.7263157721695634e-10,1.0777256149912707e-12,1.0919336601688342e-17,0.0,7.095834078987812e-13,2.862857123008984e-10,1.0565752014875533e-16,3.439168897838645e-08,7.607312564144669e-12,4.1202857020047296e-15,,2.5086900272219273e-13,4.540097688238807e-10,3.605286362171688e-10,6.070956711946155e-14,0.0,1.2374564388294366e-15,1.5521930403048876e-10,5.750895720414395e-16,8.64341385961015e-10,8.850904794514963e-18,3.3918074278232283e-13,2.065385392681805e-09,1.268862914145575e-14,1.8597984616475023e-08,4.2496597895911175e-14,,7.918947473827e-10,1.7122163754070476e-13,0.0,2.4132684892711307e-16,0.0,2.2107611039628247e-16,9.675886517869975e-15,3.382657120085882e-15,8.189030502152792e-10,1.7731355930780646e-17,,6.030349418966433e-10,1.24135278976615e-12,7.000580060120477e-11,0.0,0.0,1.3785257845860162e-13,1.0672162611422172e-17,4.940400961161246e-10,1.1794023937959645e-15,0.0,4.1695174510324194e-23,1.367869351853431e-17,8.262568652845993e-12,1.707295411830027e-17,1.2127831365088577e-09,1.1549728229840517e-16,8.694635502788016e-13,1.0825322994800919e-13,3.38144711590406e-16,3.1408253438654616e-12,3.915329516665324e-13,7.208678822185229e-13,2.6725925442366137e-20,1.3633551908136474e-14,8.719670437884026e-11,0.0,2.4546547599874063e-15,2.635849801222476e-17,2.9011514700516896e-14,1.2750736950749933e-13,1.0157953683688046e-12,5.61788657332824e-15,1.0366552228926393e-09,6.361427182804333e-16,2.6561386024049824e-16,2.709068608511237e-13,0.0,1.2105352795497878e-13,5.475813711356174e-13,5.277171120403524e-10,1.5372737904770152e-11,1.2542209410740807e-09,6.395456935264308e-15,3.6826274088407965e-14,9.229627082304593e-18,0.0,0.0,1.321576146539882e-12,3.183833379139431e-13,1.9859376933024302e-15,1.0895371227698467e-10,3.940560709417855e-14,2.7293088630904653e-10,3.248030662092921e-16,2.687122263840761e-21,3.4387884085075344e-13,7.04047059755158e-18,1.6272168822155635e-16,1.5295919788575137e-13,0.0,6.993471142888117e-19,3.899095177578031e-12,2.8748386396554826e-15,9.012933166939144e-13,4.497678904418789e-13,0.0,2.1185209412636404e-19,1.8759351650116037e-14,4.1794206737786574e-11,2.0340130109851034e-18,9.39189986140906e-19,2.621480533977576e-10,0.0,8.970155692161063e-13,7.066287669808752e-18,2.560548082592832e-12,5.311461973833531e-15,9.093216663430866e-14,1.6910673444843967e-17,9.887789160368531e-20,2.462798790609333e-12,5.002819969051527e-13,2.4177137272997176e-13,0.0,5.534969818840694e-10,5.097706360817949e-10,5.000273048388171e-13,2.5379062622923773e-13,3.94361792091579e-15,1.7592131095298107e-09,1.178220336506678e-13,8.684551170430808e-13,3.019163152745343e-13,0.0,5.311178796434829e-13,5.695210204717353e-15,5.185287472136366e-11,1.2133176055989515e-12,2.432789257802667e-18,3.7346987111866834e-13,1.8083680000176647e-09,3.0913325799712105e-18,1.116783068059775e-12,9.44119382014199e-11,5.467742528823155e-17,1.0831544109323127e-17,8.460267484248698e-10,1.2222911579090602e-10,1.4168277363311793e-12,5.945847042706347e-16,4.616075368819149e-14,3.181325805861199e-11,0.0,5.947422227508108e-15,0.0,1.0359497874005021e-17,5.665730037253219e-17,3.514209867149623e-15,1.694058889518323e-16,6.610608882848358e-13,0.0,9.539590969513727e-13,4.1564086546876066e-14
2.7535356592953078e-11,4.7669238899655e-10,9.47314680578447e-15,1.3602394925238029e-12,2.6466357196667614e-14,2.339751951679662e-10,0.0,7.17391029339578e-15,6.7439082518271845e-09,6.286865563507064e-15,,4.61156989899222e-11,7.949252787824678e-12,5.063374067353844e-14,0.0,1.7951492771460905e-09,4.871622617467996e-07,1.5879453723625757e-12,4.1737209452014545e-13,2.2645472981307385e-09,8.858213034555324e-10,2.587807936076712e-12,2.7270476195628216e-09,1.0047911738752604e-12,3.391153307626383e-10,6.326018490253921e-10,1.2244523875483371e-09,4.4242944463026335e-13,7.01567235287917e-11,8.344115981515806e-11,7.86022179596082e-13,1.956297790177513e-08,2.3751269168107164e-10,,2.3672428993287736e-12,0.0,9.704792274150891e-18,2.955029317054374e-10,7.352658631574505e-13,4.367220541866398e-08,2.582381414187048e-10,1.0937969813620999e-14,0.0,2.2006743096758627e-10,5.969623822315263e-08,2.8683321825519914e-14,1.5417569838434814e-10,1.8278640362991705e-09,1.4772963571228057e-12,,1.9321065804638328e-10,2.9776170037627075e-09,2.1390218106000805e-07,8.601217262618082e-11,0.0,1.4640538243205633e-15,1.5167059868512023e-10,1.5441783929378286e-13,7.207956099647566e-13,4.327127394322704e-15,1.187441475252133e-10,3.5101662415197143e-07,4.674682560297593e-12,3.996228181944878e-08,3.202192125165178e-17,,1.9442647817263668e-07,1.4911508820721953e-10,0.0,1.6120822608133207e-13,0.0,6.787690693836023e-14,2.7697150585093976e-12,1.2747280221808213e-12,1.9555034395216535e-07,4.3355968110108724e-17,,7.005282312635542e-07,4.2490174178002154e-10,1.6566825323480135e-08,0.0,0.0,8.252645495298865e-11,1.0743111398482484e-14,4.926275425565139e-12,3.575485979390507e-15,8.128872973594951e-16,9.701805091925286e-17,1.3597879990534409e-14,3.094298414183763e-11,5.046716453291529e-15,1.6861335582289594e-07,1.1276765238507271e-13,1.0494762087893085e-12,8.16266118646796e-11,1.335305379645853e-13,1.5618328027862947e-09,1.85723051570907e-10,9.36094671674674e-10,1.2736816477240822e-17,3.215563330680858e-14,9.722539404120771e-11,0.0,6.129692649506314e-13,1.2696856193438135e-14,1.0788173144344362e-11,9.42894750944039e-11,1.4681711265239854e-09,2.3882225627017634e-12,2.3828079231004138e-09,8.543386708141822e-16,2.434677650266143e-13,2.0330295902789808e-10,0.0,1.7786132712317114e-10,1.6223616117145787e-10,1.3254629448908286e-09,6.968575807757232e-09,2.065946070614518e-09,5.505186654030889e-12,6.854460628931186e-12,1.800541147029764e-14,0.0,0.0,4.811993209977519e-10,2.3057433586348845e-10,1.1314311707114753e-15,4.265527875709387e-08,1.7529860030436724e-11,3.343577089233448e-08,1.231431565435415e-13,6.0456052340621714e-18,1.6494314179801389e-10,3.58906163861958e-15,9.12659185769907e-14,9.123922091671495e-11,0.0,4.2197977532144095e-16,1.9929868472070213e-09,8.350514387610085e-13,4.595927762176634e-12,5.352087521362672e-13,0.0,1.0002064490288461e-16,1.020629455516672e-11,1.6152375735056305e-08,4.141885700435265e-15,6.339419285771444e-16,1.5297837040663728e-07,0.0,3.0249204196130634e-10,4.551101913863377e-15,9.288637238574847e-10,1.2909384054570085e-12,2.309660591263621e-11,1.1774390356966618e-14,4.59663483106067e-17,3.4243294859538004e-10,1.5460709017802587e-10,7.047753762232677e-11,0.0,1.5267119764563583e-07,6.654425000705809e-10,8.733141225691334e-11,1.1968971159230666e-10,1.6150679296825528e-12,3.531632722633444e-07,1.6784920999790996e-10,2.401592254053623e-10,3.693474969103089e-13,0.0,2.0411884054040228e-10,2.5542458796758787e-12,1.9311241472523888e-10,5.908482220710571e-10,4.517449410702974e-15,1.9596821806159504e-10,9.06515233088807e-09,2.084367787625552e-15,4.1274673854780296e-10,2.1542871604111877e-08,3.884146531597692e-14,2.2931539177554554e-14,2.2759034782990854e-07,3.33683831204616e-10,3.609876204511164e-10,1.0302240844343907e-12,1.9994650737697897e-11,2.204543150600123e-08,0.0,2.0159848937222792e-12,3.129144087000673e-14,7.153696900998988e-15,3.5911203144626874e-14,1.5153816947965817e-12,5.68804659711045e-14,1.8306979282025264e-10,0.0,3.3101237342893003e-10,1.5398366664462336e-13
