Cohort,Duration,Ratio
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.2514861397910018,1.2584193425603631,99.44905465651416
24.14654454621149,24.508311408601635,98.52390131511396
122.98829553767375,129.33762171054263,95.09088996001591
1897.3634651600755,1809.7718699479053,104.83992467043328
